Date,Exercise,Sets,Reps,Weight,isWarmup,Note
2018-06-05,Cable Wood Chop,1,12,7.937875915,,
2018-06-05,Cable Wood Chop,1,12,10.20584046,,
2018-06-03,Incline Push Up,1,10,0,,
2018-06-03,Walking Lunge,1,18,0,,
2018-06-03,Push Up,1,6,0,,
2018-06-03,Mountain Climbers,1,15,0,,
2018-06-03,Lunge,1,10,0,,
2018-06-03,Toe Touchers,1,15,0,,
2018-06-03,Jackknife Sit-Up,1,10,0,,
2018-06-03,Superman,1,12,0,,
2018-06-03,Tuck Crunch,1,15,0,,
2018-05-31,Running - Treadmill,1,0,0,,
2018-05-31,Lat Pulldown,1,5,19.27769865,,
2018-05-31,Lat Pulldown,1,5,19.27769865,,
2018-05-31,Lat Pulldown,1,5,19.27769865,,
2018-05-31,Lat Pulldown,1,5,22.67964547,,
2018-05-31,Lat Pulldown,1,7,22.67964547,,
2018-05-31,Inverted Row,1,5,0,,
2018-05-31,Inverted Row,1,5,0,,
2018-05-31,Inverted Row,1,4,0,,
2018-05-31,Stiff-Legged Barbell Good Morning,1,15,18.14371638,,
2018-05-31,Stiff-Legged Barbell Good Morning,1,7,18.14371638,,
2018-05-31,Stiff-Legged Barbell Good Morning,1,17,18.14371638,,
2018-05-31,Decline Reverse Crunch,1,25,0,,
2018-05-31,Decline Reverse Crunch,1,10,0,,
2018-05-31,Side Lunge,1,8,0,,
2018-05-31,Side Lunge,1,7,11.33982274,,
2018-05-31,Air Squats,1,7,11.33982274,,
2018-05-31,Cable Tricep Extension,1,12,14.74176956,,
2018-05-31,Cable Tricep Extension,1,8,17.0097341,,
2018-05-31,Cable Tricep Extension,1,8,17.0097341,,
2018-05-29,Sit Up,1,27,0,,
2018-05-29,Sit Up,1,13,0,,
2018-05-29,Running,1,0,0,,
2018-05-29,Dumbbell Incline Fly,1,15,5.669911368,,
2018-05-29,Dumbbell Incline Fly,1,15,5.669911368,,
2018-05-29,Dumbbell Incline Fly,1,15,5.669911368,,
2018-05-29,Dumbbell Bench Press,1,5,9.071858189,,
2018-05-29,Dumbbell Bench Press,1,5,9.071858189,,
2018-05-29,Dumbbell Bench Press,1,5,9.071858189,,
2018-05-29,Dumbbell Bench Press,1,8,9.071858189,,
2018-05-29,Dumbbell Bench Press,1,6,9.071858189,,
2018-05-29,Hip Extension,1,15,4.535929094,,
2018-05-29,Hip Extension,1,15,4.535929094,,
2018-05-29,Hip Extension,1,15,4.535929094,,
2018-05-29,Cable Crunch,1,10,14.74176956,,
2018-05-29,Cable Crunch,1,10,17.0097341,,
2018-05-29,Cable Crunch,1,10,19.27769865,,
2018-05-29,Incline Cable Chest Press,1,15,13.60778728,,
2018-05-29,Incline Cable Chest Press,1,15,13.60778728,,
2018-05-29,Incline Cable Chest Press,1,15,15.87575183,,
2018-05-29,Reverse Crunch,1,10,0,,
2018-05-29,Reverse Crunch,1,10,0,,
2018-05-29,Reverse Crunch,1,10,0,,
2018-05-29,Single Leg Glute Bridge,1,6,0,,
2018-05-29,Single Leg Glute Bridge,1,6,0,,
2018-05-29,Single Leg Glute Bridge,1,6,0,,
2018-05-27,Bench Dips,1,5,0,,
2018-05-27,Bench Dips,1,5,0,,
2018-05-27,Bench Dips,1,5,0,,
2018-05-27,Bench Dips,1,5,0,,
2018-05-27,Bench Dips,1,5,0,,
2018-05-27,Running - Treadmill,1,0,0,,
2018-05-27,Hammer Curls,1,5,4.535929094,,
2018-05-27,Hammer Curls,1,5,4.535929094,,
2018-05-27,Hammer Curls,1,5,4.535929094,,
2018-05-27,Hammer Curls,1,5,6.803893642,,
2018-05-27,Hammer Curls,1,5,7.937875915,,
2018-05-27,Dumbbell Kickbacks,1,8,6.803893642,,
2018-05-27,Dumbbell Kickbacks,1,8,6.803893642,,
2018-05-27,Dumbbell Kickbacks,1,8,6.803893642,,
2018-05-27,Dumbbell Kickbacks,1,8,6.803893642,,
2018-05-27,Cable Rear Delt Fly,1,8,4.535929094,,
2018-05-27,Cable Rear Delt Fly,1,8,4.535929094,,
2018-05-27,Barbell Bench Press,1,12,18.14371638,,
2018-05-27,Barbell Bench Press,1,8,22.67964547,,
2018-05-27,Barbell Bench Press,1,8,22.67964547,,
2018-05-27,Barbell Bench Press,1,15,22.67964547,,
2018-05-27,Superman,1,12,0,,
2018-05-27,Superman,1,12,0,,
2018-05-27,Superman,1,12,0,,
2018-05-27,Side Bridge,1,32,0,,
2018-05-27,Side Bridge,1,30,0,,
2018-05-27,Side Bridge,1,30,0,,
2018-05-25,Running - Treadmill,1,0,0,,
2018-05-25,Dumbbell Row,1,12,7.937875915,,
2018-05-25,Dumbbell Row,1,12,7.937875915,,
2018-05-25,Dumbbell Row,1,12,7.937875915,,
2018-05-25,Dumbbell Squat,1,12,4.535929094,,
2018-05-25,Dumbbell Squat,1,12,4.535929094,,
2018-05-25,Dumbbell Squat,1,12,4.535929094,,
2018-05-25,Single Leg Romanian Deadlift,1,9,4.535929094,,
2018-05-25,Cable Crossover Fly,1,20,3.401946821,,
2018-05-25,Cable Crossover Fly,1,10,5.669911368,,
2018-05-25,Cable Crossover Fly,1,12,5.669911368,,
2018-05-25,Lat Pulldown,1,12,15.87575183,,
2018-05-25,Lat Pulldown,1,12,15.87575183,,
2018-05-25,Lat Pulldown,1,12,15.87575183,,
2018-05-25,Shotgun Row,1,12,6.803893642,,
2018-05-25,Shotgun Row,1,12,6.803893642,,
2018-05-25,Shotgun Row,1,12,6.803893642,,
2018-05-25,Cable Row,1,12,18.14371638,,
2018-05-25,Cable Row,1,10,24.94761002,,
2018-05-25,Cable Row,1,9,24.94761002,,
2018-05-25,Oblique Crunch,1,10,0,,
2018-05-25,Oblique Crunch,1,10,0,,
2018-05-25,Oblique Crunch,1,10,0,,
2018-05-23,Sit Up,1,20,0,,
2018-05-23,Sit Up,1,20,0,,
2018-05-23,Running,1,0,0,,
2018-05-23,Dumbbell Bicep Curl,1,15,5.669911368,,
2018-05-23,Dumbbell Bicep Curl,1,10,6.803893642,,
2018-05-23,Dumbbell Shoulder Press,1,10,5.669911368,,
2018-05-23,Dumbbell Shoulder Press,1,10,6.803893642,,
2018-05-23,Dumbbell Shoulder Press,1,12,6.803893642,,
2018-05-23,Dumbbell Skullcrusher,1,10,4.535929094,,
2018-05-23,Dumbbell Skullcrusher,1,8,4.535929094,,
2018-05-23,Dumbbell Skullcrusher,1,8,4.535929094,,
2018-05-23,Dumbbell Skullcrusher,1,8,5.669911368,,
2018-05-23,Dumbbell Shoulder Raise,1,10,4.535929094,,
2018-05-23,Dumbbell Shoulder Raise,1,8,4.535929094,,
2018-05-23,Bicycle Crunch,1,18,0,,
2018-05-23,Bicycle Crunch,1,18,0,,
2018-05-23,Bicycle Crunch,1,18,0,,
2018-05-23,Leg Raise,1,12,0,,
2018-05-23,Leg Raise,1,12,0,,
2018-05-23,Leg Raise,1,8,0,,
2018-05-22,Running,1,0,0,,
2018-05-20,Push Up,1,5,0,,
2018-05-20,Push Up,1,5,0,,
2018-05-20,Push Up,1,5,0,,
2018-05-20,Push Up,1,5,0,,
2018-05-20,Superman,1,20,0,,
2018-05-20,Superman,1,14,0,,
2018-05-20,Sit Up,1,8,0,,
2018-05-20,Sit Up,1,30,0,,
2018-05-20,Running,1,60,0,,
2018-05-20,Lat Pulldown,1,5,19.27769865,,
2018-05-20,Lat Pulldown,1,5,19.27769865,,
2018-05-20,Lat Pulldown,1,5,15.87575183,,
2018-05-20,Lat Pulldown,1,3,15.87575183,,
2018-05-20,Lat Pulldown,1,8,15.87575183,,
2018-05-20,EZ-Bar Curl,1,10,9.071858189,,
2018-05-20,EZ-Bar Curl,1,6,9.071858189,,
2018-05-20,EZ-Bar Curl,1,8,9.071858189,,
2018-05-20,Dumbbell Bench Press,1,15,6.803893642,,
2018-05-20,Dumbbell Bench Press,1,15,6.803893642,,
2018-05-20,Dumbbell Bench Press,1,12,6.803893642,,
2018-05-18,Leg Pull-In,1,15,0,,
2018-05-18,Leg Pull-In,1,15,0,,
2018-05-18,Leg Pull-In,1,15,0,,
2018-05-18,Dumbbell Shoulder Press,1,15,5.669911368,,
2018-05-18,Dumbbell Shoulder Press,1,12,5.669911368,,
2018-05-18,Dumbbell Shoulder Press,1,5,5.669911368,,
2018-05-18,Dumbbell Shoulder Press,1,5,5.669911368,,
2018-05-18,Dumbbell Lunge,1,3,7.937875915,,
2018-05-18,Dumbbell Lunge,1,3,7.937875915,,
2018-05-18,Dumbbell Lunge,1,3,7.937875915,,
2018-05-18,Dumbbell Lunge,1,3,7.937875915,,
2018-05-18,Dumbbell Lunge,1,3,7.937875915,,
2018-05-18,Cable Lateral Raise,1,9,3.401946821,,
2018-05-18,Cable Lateral Raise,1,5,3.401946821,,
2018-05-18,Cable Lateral Raise,1,8,3.401946821,,
2018-05-18,Dumbbell Squat,1,10,5.669911368,,
2018-05-18,Dumbbell Squat,1,10,5.669911368,,
2018-05-18,Dumbbell Squat,1,10,5.669911368,,
2018-05-18,Russian Twist,1,12,4.535929094,,
2018-05-18,Russian Twist,1,10,6.803893642,,
2018-05-18,Russian Twist,1,10,6.803893642,,
2018-05-18,Leg Extension,1,15,13.60778728,,
2018-05-18,Leg Extension,1,12,13.60778728,,
2018-05-18,Leg Extension,1,12,13.60778728,,
2018-05-16,Lat Pulldown,1,11,15.8,,
2018-05-16,Lat Pulldown,1,11,19.3,,
2018-05-16,Lat Pulldown,1,11,15.8,,
2018-05-16,Dumbbell Fly,1,8,4.5,,
2018-05-16,Dumbbell Fly,1,8,4.5,,
2018-05-16,Dumbbell Fly,1,8,4.5,,
2018-05-16,Cable Tricep Extension,1,10,14.7,,
2018-05-16,Cable Tricep Extension,1,10,14.7,,
2018-05-16,Cable Tricep Extension,1,10,14.7,,
2018-05-16,Pull Through,1,10,10.2,,
2018-05-16,Pull Through,1,10,10.2,,
2018-05-16,Pull Through,1,10,10.2,,
2018-05-16,Dumbbell Row,1,10,9.1,,
2018-05-16,Dumbbell Row,1,10,9.1,,
2018-05-16,Dumbbell Row,1,10,9.1,,
2018-05-16,Dumbbell Skullcrusher,1,10,4.5,,
2018-05-16,Dumbbell Skullcrusher,1,5,4.5,,
2018-05-16,Dumbbell Skullcrusher,1,8,4.5,,
2018-05-16,Barbell Bench Press,1,10,13.6,,
2018-05-16,Barbell Bench Press,1,10,18.1,,
2018-05-16,Barbell Bench Press,1,10,18.1,,
